,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/6633_slootdorpstraat,Slootdorpstraat ,1024 JH,188.0,55,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:14.470865
https://www.woonnet.nl/huurwoning/amsterdam/9774956_peelstraat,Peelstraat ,1079 RN,1250.0,62,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:14.731932
https://www.woonnet.nl/huurwoning/amsterdam/9774927_van-eeghenstraat,Van Eeghenstraat 44 III,1071 GJ,2500.0,78,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:14.732664
https://www.woonnet.nl/huurwoning/amsterdam/9166_gloriantstraat,Gloriantstraat ,1055 CT,1250.0,56,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:14.733342
https://www.woonnet.nl/huurwoning/amsterdam/9774712_kea-boumanstraat,Kea Boumanstraat 120B,1095,1250.0,50,99,onbekend,onbekend,2020-06-15 12:25:15.658164
https://www.woonnet.nl/huurwoning/amsterdam/9773853_kuipersstraat,Kuipersstraat 149 A 10,1073 ER,1650.0,52,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:15.658896
https://www.woonnet.nl/huurwoning/amsterdam/9622_maria-snelplantsoen,Maria Snelplantsoen ,1106 WN,718.0,14,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:15.659579
https://www.woonnet.nl/huurwoning/amsterdam/9774315_keizersgracht,Keizersgracht 766 D,1017 EB,1900.0,66,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:15.660248
https://www.woonnet.nl/huurwoning/amsterdam/9774415_marnixstraat,Marnixstraat 32 - HR,1015 XK,950.0,28,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:16.284161
https://www.woonnet.nl/huurwoning/amsterdam/9718910_holendrechtstraat,Holendrechtstraat ,1078 TM,1495.0,1,99,onbekend,onbekend,2020-06-15 12:25:16.591256
https://www.woonnet.nl/huurwoning/amsterdam/9772538_michelangelostraat,Michelangelostraat 102 huis,1077 CG,2650.0,122,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:16.592076
https://www.woonnet.nl/huurwoning/amsterdam/9767393_liedekerkeplantsoen,Liedekerkeplantsoen 24,1066 WP,1750.0,120,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:16.592751
https://www.woonnet.nl/huurwoning/amsterdam/2778_derde-schinkelstraat,Derde Schinkelstraat ,1075 TK,1250.0,30,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:16.593439
https://www.woonnet.nl/huurwoning/amsterdam/9768926_ruysdaelstraat,Ruysdaelstraat 58 I,1071 XE,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:17.090248
https://www.woonnet.nl/huurwoning/amsterdam/9769164_prinsengracht-380-iiiiv,Prinsengracht 380 Iii+iv ,1016 JA,1950.0,95,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:17.090761
https://www.woonnet.nl/huurwoning/amsterdam/8358_van-nijenrodeweg,Van Nijenrodeweg ,1082 JG,975.0,40,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:17.091294
https://www.woonnet.nl/huurwoning/amsterdam/9769764_savelsbos,Savelsbos ,1025 BE,1400.0,77,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:17.408469
https://www.woonnet.nl/huurwoning/amsterdam/9765482_bolestein,Bolestein ,1081 CP,2950.0,130,5,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:17.485969
https://www.woonnet.nl/huurwoning/amsterdam/3620_ruyschstraat,Ruyschstraat ,1091 CB,1000.0,50,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:17.486690
https://www.woonnet.nl/huurwoning/amsterdam/9766717_van-woustraat,Van Woustraat 115 IV,1074 AH,1975.0,60,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:17.487342
https://www.woonnet.nl/huurwoning/amsterdam/4539357_arent-janszoon-ernstraat,Arent Janszoon Ernstraat ,1083 GP,1750.0,110,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:17.988256
https://www.woonnet.nl/huurwoning/amsterdam/4475_sam-van-houtenstraat,Sam van Houtenstraat ,1067 JG,617.0,96,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:17.989000
https://www.woonnet.nl/huurwoning/amsterdam/9755741_douwes-dekkerstraat,Douwes Dekkerstraat 35 I,1053 SW,1350.0,42,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:18.461627
https://www.woonnet.nl/huurwoning/amsterdam/9752636_de-wittenkade,De Wittenkade 160 III,1051 AN,1600.0,67,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:18.462149
https://www.woonnet.nl/huurwoning/amsterdam/3008_postjesweg,Postjesweg ,1062 JW,675.0,12,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:18.462663
https://www.woonnet.nl/huurwoning/amsterdam/9753125_nieuwpoortstraat,Nieuwpoortstraat ,1055 RZ,1450.0,65,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:18.711587
https://www.woonnet.nl/huurwoning/amsterdam/9751906_de-wittenkade,De Wittenkade 150 II,1051 AN,1450.0,50,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:18.712317
https://www.woonnet.nl/huurwoning/amsterdam/9737_de-kempenaerstraat,De Kempenaerstraat ,1051 CN,700.0,36,2,Gestoffeerd,beschikbaar,2020-06-15 12:25:18.712995
https://www.woonnet.nl/huurwoning/amsterdam/9751178_hogevecht,Hogevecht 91 B,1102 HE,1500.0,90,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:18.713672
https://www.woonnet.nl/huurwoning/amsterdam/6649946_vrolikstraat,Vrolikstraat ,1092 TR,1600.0,60,2,Gemeubileerd,beschikbaar,2020-06-15 12:25:19.008060
https://www.woonnet.nl/huurwoning/amsterdam/7825_leerdamhof,Leerdamhof ,1108 CG,1075.0,85,3,Gestoffeerd,beschikbaar,2020-06-15 12:25:19.008815
https://www.woonnet.nl/huurwoning/amsterdam/9748391_slangenburg,Slangenburg ,1082 JT,1600.0,62,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:20.276836
https://www.woonnet.nl/huurwoning/amsterdam/9749702_emmeline-pankhurststraat,Emmeline Pankhurststraat 36,1103 MT,1500.0,89,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:20.584610
https://www.woonnet.nl/huurwoning/amsterdam/1932_ceintuurbaan,Ceintuurbaan ,1072 GE,1150.0,45,1,Gestoffeerd,beschikbaar,2020-06-15 12:25:20.585468
https://www.woonnet.nl/huurwoning/amsterdam/9738216_jan-van-zutphenstraat,Jan Van Zutphenstraat ,1069 RS,1426.0,86,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:20.586061
https://www.woonnet.nl/huurwoning/amsterdam/9742125_jan-van-zutphenstraat,Jan Van Zutphenstraat ,1069 RS,1696.0,113,3,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:20.586659
https://www.woonnet.nl/huurwoning/amsterdam/9259_oudezijds-voorburgwal,Oudezijds Voorburgwal ,1012 EK,1150.0,40,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:20.587258
https://www.woonnet.nl/huurwoning/amsterdam/9737453_grensstraat,Grensstraat 18 -2,1091 SZ,1350.0,65,1,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:20.587825
https://www.woonnet.nl/huurwoning/amsterdam/9737509_kleiburg,Kleiburg 1027,1104 EA,1350.0,78,2,Per direct beschikbaar,gratis!</span>,2020-06-15 12:25:21.200158
https://www.woonnet.nl/huurwoning/amsterdam/2303_dirk-bonsstraat,Dirk Bonsstraat ,1063 TZ,1100.0,50,1,Gemeubileerd,beschikbaar,2020-06-15 12:25:21.200893
