,street,zipcode,price,sq,rooms,gestoffeerd,available,date added
https://www.woonnet.nl/huurwoning/amsterdam/7724_barajasweg,Barajasweg ,1043 CP,513.0,17,1,Gestoffeerd,01-07-2020,2020-05-30 07:51:08.051925
https://www.woonnet.nl/huurwoning/amsterdam/10131417_jacob-van-lennepkade,Jacob Van Lennepkade ,1054 ZD,1500.0,45,1,Gemeubileerd,2020-06-15,2020-05-30 07:51:08.471063
https://www.woonnet.nl/huurwoning/amsterdam/7542_kleiburg,Kleiburg ,1104 EA,1150.0,96,2,Gemeubileerd,15-06-2020,2020-05-30 07:51:08.472460
https://www.woonnet.nl/huurwoning/amsterdam/10133542_cliffordstraat,Cliffordstraat 33 III/IV,1051 GR,1750.0,75,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:08.473485
https://www.woonnet.nl/huurwoning/amsterdam/10133634_boterdiepstraat,Boterdiepstraat 45 I,1079 SV,1650.0,55,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:08.474251
https://www.woonnet.nl/huurwoning/amsterdam/1294_pc-hooftstraat,P.C. Hooftstraat ,1071 BP,1250.0,39,1,Gemeubileerd,15-06-2020,2020-05-30 07:51:08.474962
https://www.woonnet.nl/huurwoning/amsterdam/10130547_nieuwe-nieuwstraat,Nieuwe Nieuwstraat ,1012 NG,1950.0,100,2,Beschikbaar per: 2020-06-02,gratis!</span>,2020-05-30 07:51:09.408091
https://www.woonnet.nl/huurwoning/amsterdam/10131290_olympiaweg,Olympiaweg ,1076 VM,1750.0,74,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:09.798183
https://www.woonnet.nl/huurwoning/amsterdam/8939_zocherstraat,Zocherstraat ,1054 LP,750.0,85,3,Gestoffeerd,01-06-2020,2020-05-30 07:51:09.799192
https://www.woonnet.nl/huurwoning/amsterdam/10132685_kinderdijkstraat,Kinderdijkstraat 91 III,1079 GG,1625.0,51,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:09.799958
https://www.woonnet.nl/huurwoning/amsterdam/10127519_von-zesenstraat,Von Zesenstraat 84,1093 BG,1200.0,43,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:09.800714
https://www.woonnet.nl/huurwoning/amsterdam/1175_bijlmerdreef,Bijlmerdreef ,1102 AC,1100.0,86,2,Gestoffeerd,01-06-2020,2020-05-30 07:51:09.801503
https://www.woonnet.nl/huurwoning/amsterdam/10127655_blasiusstraat,Blasiusstraat ,1091 RS,1400.0,61,1,Beschikbaar per: 2020-07-01,gratis!</span>,2020-05-30 07:51:10.238331
https://www.woonnet.nl/huurwoning/amsterdam/7228_aalbersestraat,Aalbersestraat ,1067 GH,1200.0,138,3,Gestoffeerd,01-07-2020,2020-05-30 07:51:10.239267
https://www.woonnet.nl/huurwoning/amsterdam/4886_korte-leidsedwarsstraat,Korte Leidsedwarsstraat ,1017 PW,1000.0,35,1,Gestoffeerd,15-06-2020,2020-05-30 07:51:10.240072
https://www.woonnet.nl/huurwoning/amsterdam/10126695_grensstraat,Grensstraat 18 -2,1091 SZ,1350.0,65,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:10.724322
https://www.woonnet.nl/huurwoning/amsterdam/10114279_krugerplein,Krugerplein 22 IIV,1091 KZ,1200.0,38,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:10.724923
https://www.woonnet.nl/huurwoning/amsterdam/7232_taksteeg,Taksteeg ,1012 PB,1250.0,46,1,Gestoffeerd,01-07-2020,2020-05-30 07:51:10.725643
https://www.woonnet.nl/huurwoning/amsterdam/10114465_orteliusstraat,Orteliusstraat 371 II,1056 PD,1900.0,100,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:10.726205
https://www.woonnet.nl/huurwoning/amsterdam/10112732_gerrit-van-der-veenstraat,Gerrit Van Der Veenstraat 2 hs,1077 EC,2500.0,125,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:10.726706
https://www.woonnet.nl/huurwoning/amsterdam/3632_david-ricardostraat,David Ricardostraat ,1066 LH,860.0,41,1,Gestoffeerd,01-09-2020,2020-05-30 07:51:10.727231
https://www.woonnet.nl/huurwoning/amsterdam/10113300_jan-muschstraat,Jan Muschstraat 62,1065 LZ,1485.0,55,1,Beschikbaar per: 2020-08-01,gratis!</span>,2020-05-30 07:51:10.727745
https://www.woonnet.nl/huurwoning/amsterdam/10113325_agamemnonstraat,Agamemnonstraat 35 huis,1076 LP,2000.0,75,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:10.728295
https://www.woonnet.nl/huurwoning/amsterdam/1568_hellingstraat,Hellingstraat ,1033 WW,1250.0,55,1,Gestoffeerd,01-10-2020,2020-05-30 07:51:10.729135
https://www.woonnet.nl/huurwoning/amsterdam/10113391_nassaukade,Nassaukade 37 - II,1052 CL,1900.0,75,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:11.213457
https://www.woonnet.nl/huurwoning/amsterdam/10113854_johan-hofmanstraat,Johan Hofmanstraat ,1069 LA,1750.0,100,3,Beschikbaar per: 2020-07-01,gratis!</span>,2020-05-30 07:51:11.608219
https://www.woonnet.nl/huurwoning/amsterdam/3714_hoogoord,Hoogoord ,1102 CD,600.0,94,3,Gestoffeerd,01-08-2020,2020-05-30 07:51:11.609121
https://www.woonnet.nl/huurwoning/amsterdam/10114095_nassaukade,Nassaukade 37 - I,1052 CL,1900.0,73,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:11.609958
https://www.woonnet.nl/huurwoning/amsterdam/10109253_rosmarijnsteeg,Rosmarijnsteeg 21,1012 RP,1575.0,54,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:11.610737
https://www.woonnet.nl/huurwoning/amsterdam/7021_bezaanjachtplein,Bezaanjachtplein ,1034 CR,1000.0,29,1,Gemeubileerd,15-06-2020,2020-05-30 07:51:11.611535
https://www.woonnet.nl/huurwoning/amsterdam/10108598_kinkerstraat,Kinkerstraat ,1053 DB,1500.0,50,1,Gemeubileerd,2020-07-01,2020-05-30 07:51:12.068241
https://www.woonnet.nl/huurwoning/amsterdam/10094934_ruysdaelstraat,Ruysdaelstraat 58 A-I,1071 XE,1750.0,56,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:12.069196
https://www.woonnet.nl/huurwoning/amsterdam/10056578_stadionkade,Stadionkade ,1077 HW,1400.0,1,99,onbekend,onbekend,2020-05-30 07:51:12.445232
https://www.woonnet.nl/huurwoning/amsterdam/10095068_adolphine-eduardine-kokplantsoen,Adolphine Eduardine Kokplantsoen ,1063 KX,1650.0,94,2,Gemeubileerd,2020-07-01,2020-05-30 07:51:13.379063
https://www.woonnet.nl/huurwoning/amsterdam/10095210_agamemnonstraat,Agamemnonstraat 35 huis,1076 LP,2000.0,75,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:13.379924
https://www.woonnet.nl/huurwoning/amsterdam/3501_nieuwe-prinsengracht,Nieuwe Prinsengracht ,1018 ED,1200.0,75,1,Gemeubileerd,01-06-2020,2020-05-30 07:51:13.380731
https://www.woonnet.nl/huurwoning/amsterdam/10095220_taksteeg,Taksteeg 3 III,1012 PB,1250.0,46,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:13.381535
https://www.woonnet.nl/huurwoning/amsterdam/10092642_herengracht,Herengracht ,1015 BA,2975.0,135,2,Beschikbaar per: 2020-08-03,gratis!</span>,2020-05-30 07:51:13.856195
https://www.woonnet.nl/huurwoning/amsterdam/9432_oudezijds-achterburgwal,Oudezijds Achterburgwal ,1012 DS,675.0,76,2,Gestoffeerd,01-06-2020,2020-05-30 07:51:13.857419
https://www.woonnet.nl/huurwoning/amsterdam/10094094_suze-robertsonstraat,Suze Robertsonstraat ,1062 BT,1450.0,49,1,Gestoffeerd,beschikbaar,2020-05-30 07:51:14.236538
https://www.woonnet.nl/huurwoning/amsterdam/10091741_van-eeghenstraat,Van Eeghenstraat ,1071 GE,2850.0,160,3,Beschikbaar per: 2020-07-01,gratis!</span>,2020-05-30 07:51:14.698435
https://www.woonnet.nl/huurwoning/amsterdam/6753_anna-blamansingel,Anna Blamansingel ,1102 SR,1200.0,50,2,Gestoffeerd,01-07-2020,2020-05-30 07:51:14.699400
https://www.woonnet.nl/huurwoning/amsterdam/10091990_van-leijenberghlaan,Van Leijenberghlaan ,1082 GM,2000.0,99,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-05-30 07:51:15.547103
https://www.woonnet.nl/huurwoning/amsterdam/10090671_voetboogstraat,Voetboogstraat ,1012 XK,1950.0,65,2,Gemeubileerd,2020-06-15,2020-05-30 07:51:15.864217
https://www.woonnet.nl/huurwoning/amsterdam/8569_vechtstraat,Vechtstraat ,1079 JP,617.0,60,3,Gestoffeerd,01-06-2020,2020-05-30 07:51:15.865018
https://www.woonnet.nl/huurwoning/amsterdam/9590793_zocherstraat,Zocherstraat 11 - I,1054 LP,1500.0,85,3,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:15.865710
https://www.woonnet.nl/huurwoning/amsterdam/7346_krugerplein,Krugerplein ,1091 KZ,1200.0,38,1,Gestoffeerd,01-06-2020,2020-05-30 07:51:15.866789
https://www.woonnet.nl/huurwoning/amsterdam/10087112_paramariboplein,Paramariboplein ,1058 XC,1650.0,65,2,Gestoffeerd,2020-06-01,2020-05-30 07:51:16.267981
https://www.woonnet.nl/huurwoning/amsterdam/2279_bezaanjachtplein,Bezaanjachtplein ,1034 CR,1100.0,33,1,Gestoffeerd,01-06-2020,2020-05-30 07:51:16.268880
https://www.woonnet.nl/huurwoning/amsterdam/10073596_oude-braak,Oude Braak ,1012 PS,2150.0,100,2,Gemeubileerd,2020-07-01,2020-05-30 07:51:17.182067
https://www.woonnet.nl/huurwoning/amsterdam/9964098_kloveniersburgwal,Kloveniersburgwal ,1012 CW,1480.0,43,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:17.596376
https://www.woonnet.nl/huurwoning/amsterdam/2452_amaliastraat,Amaliastraat ,1052 GP,1050.0,55,1,Gestoffeerd,01-06-2020,2020-05-30 07:51:17.597240
https://www.woonnet.nl/huurwoning/amsterdam/2277_bella-vistastraat,Bella Vistastraat ,1096 AC,1018.0,49,1,Gestoffeerd,01-06-2020,2020-05-30 07:51:17.598500
https://www.woonnet.nl/huurwoning/amsterdam/4900_boeninlaan,Boeninlaan ,1102 TH,550.0,15,1,Gemeubileerd,01-06-2020,2020-05-30 07:51:17.599271
https://www.woonnet.nl/huurwoning/amsterdam/10068714_krugerplein,Krugerplein 22 IIV,1091 KZ,1200.0,38,1,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:17.600410
https://www.woonnet.nl/huurwoning/amsterdam/10053061_wanningstraat,Wanningstraat 14 C,1071 LB,2750.0,96,3,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:17.601260
https://www.woonnet.nl/huurwoning/amsterdam/1832_jacob-van-maerlantstraat,Jacob van Maerlantstraat ,1064 JX,564.0,61,3,Gestoffeerd,05-06-2020,2020-05-30 07:51:17.602113
https://www.woonnet.nl/huurwoning/amsterdam/10049820_groen-van-prinstererstraat,Groen Van Prinstererstraat 42 hs,1051 EN,1800.0,61,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:18.106623
https://www.woonnet.nl/huurwoning/amsterdam/10044803_bella-vistastraat,Bella Vistastraat 220,1096 AC,1850.0,85,2,Per direct beschikbaar,gratis!</span>,2020-05-30 07:51:18.459699
https://www.woonnet.nl/huurwoning/amsterdam/10038170_woestduinstraat,Woestduinstraat ,1058 SX,1699.0,60,2,Gemeubileerd/gestoffeerd,2020-07-01,2020-05-30 07:51:18.951645
https://www.woonnet.nl/huurwoning/amsterdam/10035109_quellijnstraat,Quellijnstraat ,1072 XM,1650.0,85,2,Beschikbaar per: 2020-07-31,gratis!</span>,2020-05-30 07:51:19.408408
https://www.woonnet.nl/huurwoning/amsterdam/10297071_brahmsstraat,Brahmsstraat 16 II,1077 HJ,2500.0,127,3,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:45.364915
https://www.woonnet.nl/huurwoning/amsterdam/10294555_valkenburgerstraat,Valkenburgerstraat ,1011 NC,1850.0,102,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:45.365443
https://www.woonnet.nl/huurwoning/amsterdam/4428_pietersbergweg,Pietersbergweg ,1105 BM,825.0,48,1,Gestoffeerd,01-04-2021,2020-06-06 11:53:45.365964
https://www.woonnet.nl/huurwoning/amsterdam/10294765_geervliet,Geervliet ,1082 NL,1500.0,84,1,Beschikbaar per: 2020-08-01,gratis!</span>,2020-06-06 11:53:45.778185
https://www.woonnet.nl/huurwoning/amsterdam/10295139_rosmarijnsteeg,Rosmarijnsteeg 3 I,1012 RP,1750.0,95,3,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:45.778904
https://www.woonnet.nl/huurwoning/amsterdam/6244_pietersbergweg,Pietersbergweg ,1105 BM,875.0,56,1,Gestoffeerd,01-04-2021,2020-06-06 11:53:45.779591
https://www.woonnet.nl/huurwoning/amsterdam/10295835_van-ostadestraat,Van Ostadestraat 200 II,1073 TS,1875.0,61,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:45.780277
https://www.woonnet.nl/huurwoning/amsterdam/10293897_de-lairessestraat,De Lairessestraat ,1071 NR,1950.0,105,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:46.084473
https://www.woonnet.nl/huurwoning/amsterdam/8588_dever,Dever ,1082 BJ,600.0,65,2,Gestoffeerd,15-06-2020,2020-06-06 11:53:46.085205
https://www.woonnet.nl/huurwoning/amsterdam/10290186_westerdok,Westerdok ,1013 AZ,1900.0,67,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:46.845184
https://www.woonnet.nl/huurwoning/amsterdam/10293674_rosmarijnsteeg,Rosmarijnsteeg 11,1012 RP,1500.0,75,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:46.845893
https://www.woonnet.nl/huurwoning/amsterdam/10297024_barentszstraat,Barentszstraat ,1013 NL,1450.0,1,99,onbekend,onbekend,2020-06-06 11:53:47.313443
https://www.woonnet.nl/huurwoning/amsterdam/10284190_andreas-schelfhoutstraat,Andreas Schelfhoutstraat ,1058 HP,1650.0,67,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:47.565670
https://www.woonnet.nl/huurwoning/amsterdam/10284297_singel,Singel 39 A,1012 VC,1350.0,42,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:47.566376
https://www.woonnet.nl/huurwoning/amsterdam/10283953_kerkstraat,Kerkstraat ,1017 GA,1750.0,1,99,onbekend,onbekend,2020-06-06 11:53:47.928414
https://www.woonnet.nl/huurwoning/amsterdam/10286057_elandsstraat,Elandsstraat ,1016 RW,1900.0,105,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:48.195957
https://www.woonnet.nl/huurwoning/amsterdam/10289558_valkenburgerstraat,Valkenburgerstraat ,1011 NC,1850.0,110,3,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:48.196671
https://www.woonnet.nl/huurwoning/amsterdam/8245_aalsmeerplein,Aalsmeerplein ,1059 AS,1499.0,55,2,Gestoffeerd,01-07-2020,2020-06-06 11:53:48.197348
https://www.woonnet.nl/huurwoning/amsterdam/10289840_kuinderstraat,Kuinderstraat 35 III/IV,1079 DJ,1850.0,103,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:48.537648
https://www.woonnet.nl/huurwoning/amsterdam/10283973_john-blankensteinstraat,John Blankensteinstraat 139C,1095,1350.0,57,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:48.850399
https://www.woonnet.nl/huurwoning/amsterdam/1898_kramatweg,Kramatweg ,1095 JN,800.0,20,1,Gemeubileerd,15-06-2020,2020-06-06 11:53:48.851137
https://www.woonnet.nl/huurwoning/amsterdam/10283455_carnapstraat-73-pp,Carnapstraat 73 + Pp ,1062 KW,2150.0,95,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:48.851798
https://www.woonnet.nl/huurwoning/amsterdam/10282774_prinsenstraat,Prinsenstraat 27II,1015,1500.0,50,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:49.464653
https://www.woonnet.nl/huurwoning/amsterdam/3868_ruysdaelstraat,Ruysdaelstraat ,1071 XC,750.0,85,2,Gestoffeerd,15-06-2020,2020-06-06 11:53:49.465391
https://www.woonnet.nl/huurwoning/amsterdam/10282778_speerstraat-7-iiiii,Speerstraat 7 Ii+iii ,1076 XM,2650.0,150,3,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:49.466049
https://www.woonnet.nl/huurwoning/amsterdam/10283012_henri-polaklaan,Henri Polaklaan ,1018,1800.0,75,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:49.724250
https://www.woonnet.nl/huurwoning/amsterdam/3026_korte-leidsedwarsstraat,Korte Leidsedwarsstraat ,1017 PW,1000.0,35,1,Gestoffeerd,15-06-2020,2020-06-06 11:53:49.724981
https://www.woonnet.nl/huurwoning/amsterdam/10283452_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,1850.0,70,1,Gemeubileerd,2020-06-08,2020-06-06 11:53:51.000556
https://www.woonnet.nl/huurwoning/amsterdam/5465135_cornelis-trooststraat,Cornelis Trooststraat ,1072 JD,1950.0,73,2,Gemeubileerd,2021-01-25,2020-06-06 11:53:51.307956
https://www.woonnet.nl/huurwoning/amsterdam/9949_dr-ja-ringersstraat,Dr. J.A. Ringersstraat ,1067 DG,1145.0,108,3,Gestoffeerd,01-07-2020,2020-06-06 11:53:51.308714
https://www.woonnet.nl/huurwoning/amsterdam/10275645_milletstraat,Milletstraat 53 I,1077 ZC,2100.0,115,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:51.309378
https://www.woonnet.nl/huurwoning/amsterdam/10275742_de-lairessestraat,De Lairessestraat ,1071 NR,2975.0,141,2,Gemeubileerd,2020-06-08,2020-06-06 11:53:51.390649
https://www.woonnet.nl/huurwoning/amsterdam/2084_wagenaarstraat,Wagenaarstraat ,1093 CV,188.0,45,1,Gestoffeerd,15-06-2020,2020-06-06 11:53:51.391409
https://www.woonnet.nl/huurwoning/amsterdam/10264158_kerkstraat,Kerkstraat 88 1,1017 GN,2250.0,150,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:51.392073
https://www.woonnet.nl/huurwoning/amsterdam/10264175_tommaso-albinonistraat,Tommaso Albinonistraat ,1083 HM,2000.0,120,2,Gemeubileerd/gestoffeerd,beschikbaar,2020-06-06 11:53:51.653726
https://www.woonnet.nl/huurwoning/amsterdam/10276075_biesboschstraat,Biesboschstraat ,1078,1220.0,1,99,onbekend,onbekend,2020-06-06 11:53:51.898840
https://www.woonnet.nl/huurwoning/amsterdam/10264181_schippersgracht,Schippersgracht ,1011 TD,1950.0,85,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-06 11:53:53.151428
https://www.woonnet.nl/huurwoning/amsterdam/10264558_michelangelostraat,Michelangelostraat 106 I,1077 CG,2350.0,112,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:53.152138
https://www.woonnet.nl/huurwoning/amsterdam/6765_john-blankensteinstraat,John Blankensteinstraat ,1095 MB,675.0,57,2,Gestoffeerd,01-07-2020,2020-06-06 11:53:53.152819
https://www.woonnet.nl/huurwoning/amsterdam/10263815_de-lairessestraat,De Lairessestraat ,1071 NR,1975.0,79,1,Gemeubileerd,beschikbaar,2020-06-06 11:53:53.266352
https://www.woonnet.nl/huurwoning/amsterdam/10260409_prinseneiland,Prinseneiland ,1013 LL,1550.0,70,2,Gemeubileerd,beschikbaar,2020-06-06 11:53:54.378659
https://www.woonnet.nl/huurwoning/amsterdam/4623_biesboschstraat,Biesboschstraat ,1078 MS,1200.0,39,1,Gestoffeerd,01-07-2020,2020-06-06 11:53:54.379426
https://www.woonnet.nl/huurwoning/amsterdam/10261069_utrechtsedwarsstraat,Utrechtsedwarsstraat ,1017 WB,1400.0,40,1,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-06 11:53:54.627028
https://www.woonnet.nl/huurwoning/amsterdam/10261535_baden-powellweg,Baden Powellweg 46 A,1069 LK,1500.0,85,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:54.627741
https://www.woonnet.nl/huurwoning/amsterdam/8298_marnixkade,Marnixkade ,1015 XM,600.0,15,1,Gemeubileerd,15-06-2020,2020-06-06 11:53:54.628419
https://www.woonnet.nl/huurwoning/amsterdam/10254857_waverstraat,Waverstraat ,1079 VH,1400.0,51,1,Gemeubileerd,2020-07-01,2020-06-06 11:53:55.524196
https://www.woonnet.nl/huurwoning/amsterdam/4103_prinsenstraat,Prinsenstraat ,1015 DB,750.0,50,2,Gestoffeerd,15-06-2020,2020-06-06 11:53:55.525318
https://www.woonnet.nl/huurwoning/amsterdam/4159565_fagelstraat,Fagelstraat ,1052 EZ,1500.0,45,1,Gemeubileerd,beschikbaar,2020-06-06 11:53:55.831351
https://www.woonnet.nl/huurwoning/amsterdam/9498846_prinsengracht,Prinsengracht ,1015 NA,2950.0,2,99,onbekend,onbekend,2020-06-06 11:53:56.139382
https://www.woonnet.nl/huurwoning/amsterdam/10256330_taksteeg,Taksteeg 3 III,1012 PB,1250.0,46,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:56.139962
https://www.woonnet.nl/huurwoning/amsterdam/10257626_schippersgracht,Schippersgracht ,1011 TD,1950.0,85,2,Gemeubileerd,2020-07-01,2020-06-06 11:53:56.227833
https://www.woonnet.nl/huurwoning/amsterdam/5276_jisperveldstraat,Jisperveldstraat ,1024 AL,1150.0,37,1,Gestoffeerd,01-07-2020,2020-06-06 11:53:56.228538
https://www.woonnet.nl/huurwoning/amsterdam/10258142_binnen-wieringerstraat,Binnen Wieringerstraat ,1013 EA,2650.0,84,2,Gemeubileerd,2020-12-31,2020-06-06 11:53:57.068913
https://www.woonnet.nl/huurwoning/amsterdam/10258801_rosy-wertheimstraat,Rosy Wertheimstraat 59,1082 MZ,1850.0,78,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:57.069656
https://www.woonnet.nl/huurwoning/amsterdam/8576_haarlemmerweg,Haarlemmerweg ,1051 LD,1050.0,30,1,Gestoffeerd,01-07-2020,2020-06-06 11:53:57.070341
https://www.woonnet.nl/huurwoning/amsterdam/10251776_nieuwezijds-voorburgwal,Nieuwezijds Voorburgwal ,1012 MJ,1850.0,70,1,Beschikbaar per: 2020-06-08,gratis!</span>,2020-06-06 11:53:57.160428
https://www.woonnet.nl/huurwoning/amsterdam/10253323_hebridenlaan,Hebridenlaan ,1060 LS,2750.0,185,4,Gemeubileerd,beschikbaar,2020-06-06 11:53:57.414250
https://www.woonnet.nl/huurwoning/amsterdam/2151_john-blankensteinstraat,John Blankensteinstraat ,1095 MB,1140.0,73,2,Gestoffeerd,01-07-2020,2020-06-06 11:53:57.415008
https://www.woonnet.nl/huurwoning/amsterdam/10253635_elandsstraat,Elandsstraat 64 C,1016 SG,1650.0,44,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:57.415665
https://www.woonnet.nl/huurwoning/amsterdam/10246740_spaarndammerstraat,Spaarndammerstraat 70 2,1013 SZ,1500.0,54,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:57.416318
https://www.woonnet.nl/huurwoning/amsterdam/3352_oudezijds-achterburgwal,Oudezijds Achterburgwal ,1012 DE,750.0,55,2,Gestoffeerd,01-07-2020,2020-06-06 11:53:57.416987
https://www.woonnet.nl/huurwoning/amsterdam/10245070_weenahof,Weenahof ,1083 JE,1900.0,95,2,Beschikbaar per: 2020-07-01,gratis!</span>,2020-06-06 11:53:58.376361
https://www.woonnet.nl/huurwoning/amsterdam/10245141_brouwersgracht,Brouwersgracht ,1013 GW,2000.0,120,2,Beschikbaar per: 2020-08-03,gratis!</span>,2020-06-06 11:53:58.680943
https://www.woonnet.nl/huurwoning/amsterdam/8754_houtmankade,Houtmankade ,1013 MZ,1275.0,40,2,Gestoffeerd,01-07-2020,2020-06-06 11:53:58.681675
https://www.woonnet.nl/huurwoning/amsterdam/10245363_maasstraat-98,Maasstraat 98 * ,1078 HM,2250.0,999,99,onbekend,onbekend,2020-06-06 11:53:59.293966
https://www.woonnet.nl/huurwoning/amsterdam/10243852_h-cleyndertweg,H. Cleyndertweg ,1025 DE,1495.0,88,2,Gemeubileerd,2020-07-01,2020-06-06 11:53:59.540642
https://www.woonnet.nl/huurwoning/amsterdam/7985_tweede-jan-steenstraat,Tweede Jan Steenstraat ,1074 CK,1250.0,42,1,Gestoffeerd,01-07-2020,2020-06-06 11:53:59.541400
https://www.woonnet.nl/huurwoning/amsterdam/10245029_plantage-kerklaan,Plantage Kerklaan ,1018 SX,2950.0,150,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:53:59.858677
https://www.woonnet.nl/huurwoning/amsterdam/1387_korte-geuzenstraat,Korte Geuzenstraat ,1056 KV,1025.0,28,1,Gemeubileerd,15-06-2020,2020-06-06 11:53:59.859822
https://www.woonnet.nl/huurwoning/amsterdam/10227492_minervalaan,Minervalaan ,1077 PE,1750.0,90,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:54:00.215163
https://www.woonnet.nl/huurwoning/amsterdam/10228739_derkinderenstraat,Derkinderenstraat ,1062 BE,1700.0,112,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:54:00.215664
https://www.woonnet.nl/huurwoning/amsterdam/3061_pietersbergweg,Pietersbergweg ,1105 BM,899.0,57,2,Gestoffeerd,01-07-2020,2020-06-06 11:54:00.216202
https://www.woonnet.nl/huurwoning/amsterdam/10228797_kinkerstraat,Kinkerstraat ,1053 EE,1350.0,47,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:54:00.216730
https://www.woonnet.nl/huurwoning/amsterdam/10236772_lijnbaansgracht,Lijnbaansgracht 320 3,1017 WZ,1850.0,71,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:54:00.217250
https://www.woonnet.nl/huurwoning/amsterdam/10207825_uiterwaardenstraat,Uiterwaardenstraat ,1079 BN,1950.0,3,99,onbekend,onbekend,2020-06-06 11:54:00.523959
https://www.woonnet.nl/huurwoning/amsterdam/10226623_rubensstraat,Rubensstraat ,1077 MZ,1850.0,90,2,Per direct beschikbaar,gratis!</span>,2020-06-06 11:54:00.524694
https://www.woonnet.nl/huurwoning/amsterdam/8060_roomtuintjes,Roomtuintjes ,1093 SZ,750.0,126,4,Gestoffeerd,beschikbaar,2020-06-06 11:54:00.525800
https://www.woonnet.nl/huurwoning/amsterdam/10205568_wijsmullerstraat,Wijsmullerstraat ,1058 JB,1749.0,55,2,Gestoffeerd,beschikbaar,2020-06-06 11:54:01.444454
https://www.woonnet.nl/huurwoning/amsterdam/10206965_leeuwenwerf,Leeuwenwerf ,1018 JW,1650.0,85,3,Gemeubileerd/gestoffeerd,2020-06-25,2020-06-06 11:54:01.682619
https://www.woonnet.nl/huurwoning/amsterdam/1799_werengouw,Werengouw ,1024 NZ,1250.0,60,2,Gestoffeerd,15-06-2020,2020-06-06 11:54:01.683382
https://www.woonnet.nl/huurwoning/amsterdam/2382159_julius-pergerstraat,Julius Pergerstraat ,1087 KN,1550.0,85,2,Gemeubileerd,2020-06-15,2020-06-06 11:54:01.941607
https://www.woonnet.nl/huurwoning/amsterdam/10188715_von-zesenstraat,Von Zesenstraat 84,1093 BG,1200.0,43,1,Per direct beschikbaar,gratis!</span>,2020-06-06 11:54:01.942341
